mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
38.08920321464539,0.6795770701084908,0.07416310310363769,0.03895038692545945,1.0,0.1,7,100,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.420833394971326,0.4467841801237712,0.4255729209964807,0.45724293282884,0.4400555173377475,0.43809778925163306,0.013422028482382359,41,0.742356338163184,0.7966166878613606,0.7177329081478444,0.8076630061050487,0.7984548609679754,0.7725647602490826,0.03577641728579982
24.529558610916137,0.6113476023361133,0.024704694747924805,0.02253691193471011,1.0,0.1,5,100,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.4028634873471202,0.4456218512670126,0.4244395551240426,0.47063297957039885,0.4415260736494856,0.43701678939161204,0.02257903380969946,42,0.6937770123166506,0.7490857693955145,0.7251027532224976,0.74536679532758,0.7212729710893281,0.7269210602703141,0.019825511539825896
33.01142683029175,0.6454257919244827,0.029172420501708984,0.021257995218610916,0.8,0.1,7,100,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.41399871849733627,0.4475916383533264,0.43492861410568473,0.44458052049148167,0.4438645345724992,0.4369928052040656,0.012248414267071234,43,0.7455149367447175,0.797501356552143,0.718157460707624,0.798941279215179,0.7927220112582825,0.7705674088955892,0.032850477893215914
10.753106737136841,0.18613054175846186,0.02274775505065918,0.021795337264436505,0.8,0.1,3,100,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.40811988304093566,0.4417919187478116,0.42193223443223443,0.47108365686209996,0.43508246323780303,0.43560203126417696,0.021164414612533287,44,0.5918872497185282,0.6452612290923596,0.6196309510311743,0.6269347206548974,0.6183717009256122,0.6204171702845143,0.01719572140965398
21.474364376068117,0.5621414939796204,0.037428855895996094,0.023894319007124274,0.8,0.1,5,100,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.4129490823722533,0.45051234106207927,0.4201267482517482,0.4447217567226367,0.44550215279969774,0.4347624162416831,0.015182982895400137,45,0.6891070523446965,0.744905730903931,0.6631822454680155,0.7429846923363759,0.7170953536383021,0.7114550149382642,0.03154227664740492
11.916531324386597,0.30150213258649283,0.03121175765991211,0.018728999049962995,1.0,0.1,3,100,0.8,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.4088393388783447,0.46256766180182446,0.41258911449875585,0.44966953240096064,0.42545640468054263,0.4318244104520856,0.02098788938455709,46,0.5948136633210194,0.629617308422066,0.6328377476748839,0.6337693552134479,0.6213281376674328,0.62247324245977,0.014508110788726464
10.154834413528443,0.296552046633146,0.041554594039916994,0.043012641237170794,0.8,0.1,3,100,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.4110048783961827,0.4319996758066857,0.41186922690146627,0.451808295665211,0.4152054559712718,0.4243775065481635,0.015684109225491148,47,0.5969349168033068,0.6300357547771368,0.6139177725359215,0.6258276432318537,0.6153319783582873,0.6164096131413013,0.011497872763704405
11.61146650314331,0.212698287404916,0.017128753662109374,0.012130377118968222,1.0,0.1,3,100,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.40538884126070956,0.43952244461215584,0.4054580508873086,0.44610088619704696,0.417428131713846,0.4227796709342134,0.017060586165636337,48,0.5900387554226447,0.6313664842446763,0.6245566289446081,0.6244594048362343,0.6131458376115806,0.6167134222119488,0.014563611322766838
94.35409827232361,3.0760619715933673,0.08182954788208008,0.033398270783107725,0.8,0.01,7,200,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.01, 'clf__max_depth': 7, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.38969230180974107,0.4277999306518724,0.3861594387107655,0.40372144683650085,0.42917380447272346,0.4073093844963206,0.018267295631405184,49,0.5993440680138084,0.6449515872816054,0.5650002361397761,0.6532713021307726,0.6528241601261002,0.6230782707384125,0.035245565787872725
45.04879803657532,1.5096291795747623,0.055192422866821286,0.03785251902662886,0.8,0.01,7,100,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.01, 'clf__max_depth': 7, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.39858214409423304,0.4305365933221062,0.3835835104204546,0.40597441700297854,0.41405930391259305,0.40654719375047305,0.01563984611308888,50,0.5437821250153145,0.5753380594722548,0.5345750736213783,0.5888029497974195,0.5945262924027106,0.5674049000618155,0.024050839811675617
105.21473908424377,2.9626889064494835,0.0567929744720459,0.014270881938893587,1.0,0.01,7,200,0.8,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.01, 'clf__max_depth': 7, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.3906615777161707,0.4426426325494853,0.3736981535991437,0.3986204066540545,0.4223208076554533,0.40558871563486154,0.024254238332922246,51,0.5850382868866484,0.6236535342308243,0.53269630424431,0.6310482594177621,0.6346244355837221,0.6014121640726533,0.03864195884991598
