fitur_index,chi2_score,p_value
2535,4.829020095589778,0.18475388891943914
2716,4.829020095589778,0.18475388891943914
1595,4.829020095589778,0.18475388891943914
1213,4.829020095589778,0.18475388891943914
3156,4.829020095589778,0.18475388891943914
1666,4.8204649581156565,0.1854256189759183
3711,4.807299413726888,0.1864638065000897
3328,4.799528699686827,0.1870791222668456
2801,4.790882929048104,0.18776595640338456
1624,4.773123164836461,0.18918421095317442
2966,4.76938189423374,0.18948425229582253
2057,4.763494931008075,0.1899572723083695
1395,4.751276918716381,0.19094251211214205
1577,4.750992925919253,0.19096546938168377
836,4.737787793955298,0.19203578574097072
2447,4.732430021354458,0.19247164227724958
861,4.722529952881313,0.1932794427701347
2224,4.695820947230172,0.1954745587756548
3022,4.695820947230172,0.1954745587756548
2402,4.695820947230172,0.1954745587756548
589,4.686446436068097,0.1962505040155618
3215,4.68549553460623,0.1963293718125741
2976,4.683559809476497,0.19649001207617578
1619,4.6811317528814955,0.19669168247578034
3033,4.675885139370102,0.19712811560781002
2872,4.675564346018058,0.19715482962288003
1627,4.670608004740913,0.1975679964569112
2101,4.667681053641236,0.19781236897250581
1136,4.653837422144722,0.1989719947917672
1018,4.648487373899683,0.19942183834587446
2544,4.631289044030158,0.20087432407871011
803,4.619489117812743,0.2018765677990895
3232,4.60638660972539,0.2029948900814842
2616,4.591187108702516,0.20429940094648397
2897,4.549350919113955,0.20793031390040032
887,4.5401751616888895,0.20873462683278607
2941,4.5400006910081085,0.20874994818465234
1009,4.52773888538161,0.20982934727198405
2455,4.526899882586782,0.20990339285013615
1554,4.502377337632904,0.21207833226934272
3524,4.501948337531568,0.21211656592477873
3295,4.468554567437583,0.2151123567270519
729,4.468554567437583,0.2151123567270519
1943,4.468554567437583,0.2151123567270519
2736,4.456113133154713,0.21623846049767198
2845,4.452967133590063,0.21652407423018594
592,4.452266862863666,0.21658769665431926
762,4.449665750362637,0.21682416952185
3193,4.43726844441528,0.21795451732847754
3730,4.430106036987324,0.21861004160328876
2674,4.406539890130134,0.220779753048381
1880,4.396989642290378,0.22166467965382583
603,4.364167747422581,0.2247309558834974
3418,4.358810835388644,0.22523510229859095
764,4.34608370278529,0.2264370507312461
1555,4.325334740317069,0.22840924719422276
814,4.321604827650395,0.22876544844376803
1440,4.319095712024789,0.229005352777207
1944,4.313106908178905,0.22957889653409494
2632,4.307291822599228,0.23013706722629051
1389,4.299013793236786,0.2309338002198226
2142,4.294541543334539,0.2313652936602872
3670,4.283026950884575,0.23247966095495973
2770,4.264144810003322,0.23431772611923127
2118,4.257374558890759,0.23498001315174527
367,4.24920988308593,0.2357809920853306
503,4.239082424559264,0.23677800617746425
2967,4.237998862705143,0.23688490786120492
3580,4.231175317426688,0.2375591204763821
3322,4.225935056269557,0.23807808774192574
3184,4.219526059003568,0.2387142129928081
1826,4.2182564834744465,0.23884040945475202
1477,4.2182564834744465,0.23884040945475202
24,4.2182564834744465,0.23884040945475202
3253,4.198949650300809,0.2407670661629609
17,4.197972436042676,0.2408649612044831
3576,4.174651472543642,0.2432120385570438
847,4.165258562885322,0.24416326048648684
774,4.165258562885322,0.24416326048648684
2269,4.1578914589514415,0.24491170792762174
1385,4.155186375626215,0.2451870519776489
532,4.126652747441594,0.2481086999872454
1175,4.124010027975597,0.24838089880565997
2322,4.120140417700773,0.2487799586410294
206,4.107618157146419,0.2500753510854959
2292,4.1037639364342375,0.25047529613641767
1506,4.103013831983542,0.25055320082096594
2049,4.081570872303208,0.2527895986740011
3408,4.069334334916573,0.2540739491361724
1048,4.056132363517314,0.2554662946760197
2504,4.034824689981167,0.257728163750518
1903,4.029491574032131,0.25829713184448233
243,4.018460839330764,0.25947758054759285
3350,4.0049079140074175,0.26093465136746585
3023,3.98022484583021,0.26360742211960314
209,3.9776145334861144,0.26389152373982966
2196,3.963810420514004,0.2653985607055362
1086,3.9512633795540286,0.2667751232739941
2220,3.887441306999184,0.27387775667612474
1078,3.882798045180393,0.2744011069571514
3575,3.857205302503102,0.2773019452537614
1729,3.852118757076427,0.277881770298332
3085,3.846343270915499,0.2785414540227197
863,3.844422907267892,0.2787611130351594
562,3.837333477760747,0.2795733834078542
3683,3.837333477760747,0.2795733834078542
2680,3.8364739638753393,0.2796720068959072
2238,3.8245503778000307,0.28104339536808537
2857,3.8171225146025396,0.28190076716954077
2029,3.809721303167717,0.2827574032459357
2153,3.8090659129145092,0.2828333726391597
2963,3.8058216281910746,0.28320970354513425
1970,3.7997549916982933,0.28391463062133127
3151,3.797706444270611,0.28415302250015195
1978,3.7888050114480953,0.2851909838319935
2755,3.787900592739546,0.28529663503697406
2583,3.782119922859565,0.2859727449306203
16,3.782119922859565,0.2859727449306203
1571,3.7786234694848724,0.28638239006152894
2243,3.752974022764258,0.28940362847946843
2958,3.74457693934372,0.2903989127082888
1635,3.7298143839664872,0.2921561207594841
2175,3.71347248799599,0.294112422115643
520,3.7090035514483226,0.29464943981182784
737,3.705919336406563,0.29502057149524447
116,3.7017748187373325,0.2955199506860977
2945,3.6833535635419565,0.29774871310773676
3373,3.6815048742263996,0.29797321079019706
2116,3.6491273811237144,0.3019295864520627
117,3.6398478809394796,0.3030721032750061
57,3.6389308119723474,0.30318522420558813
2900,3.6387354222223967,0.30320933049357707
1450,3.6298434863399627,0.30430818539874466
1066,3.6196763091167115,0.3055689779806969
1005,3.6138496879492927,0.306293608838506
382,3.608403519614218,0.30697230650316687
1349,3.553694356960769,0.3138646241898927
1373,3.553694356960769,0.3138646241898927
1472,3.553694356960769,0.3138646241898927
508,3.553694356960769,0.3138646241898927
653,3.55148570341019,0.31414573341276786
205,3.5383754595190524,0.31581895356353235
1877,3.536136020091797,0.3161055542983041
521,3.5335556642347616,0.3164360706099298
1205,3.532461634209966,0.3165762966205386
2714,3.532461634209966,0.3165762966205386
2297,3.529616979754028,0.31694116433074293
612,3.529405593375709,0.3169682925141933
1165,3.5180318514934035,0.3184309696017557
2930,3.5053412080762367,0.32007004447111037
1561,3.4905645497855815,0.3219879305166476
639,3.4866832009714095,0.3224933765453452
2477,3.483512343329628,0.32290681887913125
2372,3.479153925345794,0.3234758681615748
1754,3.474458115652369,0.3240899581028712
443,3.4731398498776707,0.32426253772848446
2842,3.4721860844910717,0.32438744961293225
106,3.47064814106942,0.3245889589526866
821,3.4695950105704063,0.3247270092280129
3048,3.4626412672940092,0.32563984464743906
752,3.4527436079936034,0.3269430340002324
1280,3.4519472836474447,0.32704808250973455
81,3.451165621536023,0.3271512257232246
1190,3.4424494079203294,0.32830330355527215
937,3.4354089306540887,0.32923649312421693
2106,3.40669586341621,0.33306649210256023
383,3.4023262398433944,0.33365276701730956
1758,3.389448646718907,0.335385828870361
2252,3.3729828109257336,0.33761328425168524
3596,3.372487439689672,0.33768049702918573
2910,3.3722324486656823,0.3377150991933819
3095,3.3628143311237353,0.33899530914018156
921,3.3577449063484828,0.3396861548205619
611,3.3543537231960117,0.3401489817773054
2554,3.348409176863666,0.3409616205281096
1654,3.348192636570477,0.3409912542856241
3333,3.3391155739457896,0.34223548501302986
3558,3.337500087032264,0.34245734162145264
312,3.332191779937066,0.34318722158039155
1534,3.3280263595654693,0.34376090745827154
331,3.3252361266803647,0.3441456622741573
819,3.314684737168698,0.3456040267672334
2217,3.311404241228505,0.3460585381344056
230,3.307840978367384,0.34655281668413596
33,3.297228094149651,0.3480286287871058
1335,3.293321971391139,0.348573184008798
2984,3.293321971391139,0.348573184008798
3320,3.2909677241481274,0.3489017491162395
1378,3.290859376961128,0.3489168768246672
3127,3.290859376961128,0.3489168768246672
1460,3.290859376961128,0.3489168768246672
2140,3.2580473716406093,0.3535244810732254
