fitur_index,chi2_score,p_value
300,1.2995002795042332,0.5221762315452576
2001,1.2994665855129983,0.5221850287200447
3623,1.2993943069309244,0.5222039004577765
4213,1.2977878917719916,0.5226235070817025
2768,1.2972483324520905,0.5227645192939834
2313,1.2967755148078441,0.5228881200478162
4362,1.296527469750645,0.5229529739762302
2229,1.2962860595723635,0.5230161008713625
2321,1.295912032467312,0.5231139211169853
826,1.2945368789316847,0.523473725778553
3389,1.2933973661414038,0.5237720632632779
1342,1.2924571113655046,0.5240183607463207
1694,1.2924571113655046,0.5240183607463207
1268,1.2924276797554648,0.5240260721550838
1753,1.2898241238202623,0.5247086819570671
3441,1.289750425392821,0.5247280174156754
3640,1.2891988179158347,0.5248727593238329
1446,1.2889517937534278,0.5249375914543973
2105,1.2883709317026595,0.5250900717587799
1740,1.2883353091592282,0.5250994243640139
1943,1.2883353091592282,0.5250994243640139
1375,1.2883270117076364,0.5251016028620601
337,1.286664782545866,0.5255382038682441
389,1.286664782545866,0.5255382038682441
1931,1.286664782545866,0.5255382038682441
3927,1.2859206672453767,0.5257337707563117
3215,1.2840156593580936,0.5262347728116008
2892,1.283572300111821,0.5263514412687511
3352,1.2831551079612424,0.5264612475658057
1871,1.280409181911309,0.5271845558169119
1057,1.2797776448148293,0.5273510504042507
2747,1.2794003682441915,0.5274505383854862
2842,1.2794003682441915,0.5274505383854862
3987,1.278749919740466,0.5276221059896876
3544,1.278136329626292,0.527784002677097
2232,1.2776867902798106,0.5279026458481144
2186,1.2776652241545055,0.5279083382861101
1059,1.2760989642879617,0.5283219210312222
3102,1.2732463451162102,0.5290760093054439
4024,1.2726423676184226,0.5292358084351189
151,1.2723737356627385,0.5293068980343655
688,1.272327892370539,0.5293190307588107
4231,1.2717837754147605,0.5294630560794032
1761,1.2717575963332461,0.5294699865530135
1061,1.2717575963332461,0.5294699865530135
1124,1.2717575963332461,0.5294699865530135
2133,1.2717575963332461,0.5294699865530135
1760,1.2717575963332461,0.5294699865530135
2920,1.2712158930035837,0.5296134138032276
842,1.2712158930035837,0.5296134138032276
2306,1.2706340619382281,0.5297675089848715
1646,1.2704595426579557,0.5298137383240098
1185,1.2699062375819674,0.5299603329163293
2019,1.269869767868953,0.5299699967550635
1888,1.2696094672069076,0.5300389770143779
412,1.2671966532067027,0.5306788056158254
3696,1.2668894910624986,0.5307603140946534
1730,1.26420671531337,0.5314727472620614
2248,1.2612862178640647,0.5322493965760177
592,1.2607280927198254,0.5323979481882688
356,1.2596761611375897,0.5326780449504773
2272,1.258535801070475,0.5329818539407021
1447,1.258535801070475,0.5329818539407021
1596,1.258535801070475,0.5329818539407021
1181,1.258535801070475,0.5329818539407021
4440,1.258535801070475,0.5329818539407021
1306,1.2578394642450292,0.5331674536949097
1598,1.2578394642450292,0.5331674536949097
2383,1.2578394642450292,0.5331674536949097
2838,1.2574589437375174,0.5332689039206108
3186,1.2569037176989493,0.5334169668622677
1524,1.256413253969893,0.5335477937404263
4019,1.2537747680119755,0.5342521374193305
3945,1.2516332027031185,0.5348245117307235
992,1.2516332027031185,0.5348245117307235
2565,1.2512884503039752,0.5349167106937183
358,1.2510989980236507,0.5349673836890215
1198,1.25017178926574,0.5352154544095911
3146,1.24950758760243,0.5353932294250965
3645,1.2490976973097905,0.5355029669135382
4094,1.2490976973097905,0.5355029669135382
4132,1.2490976973097905,0.5355029669135382
661,1.2487938837980481,0.5355843196108572
2773,1.2484844020096837,0.5356672028199292
770,1.2484844020096837,0.5356672028199292
798,1.248109966617443,0.5357674985878068
387,1.2461326101513757,0.5362974621901972
3483,1.2456479018593782,0.5364274518547784
4430,1.245503954907456,0.5364660617925183
2508,1.2448767953416866,0.5366343130824232
686,1.2448767953416866,0.5366343130824232
3135,1.2448577279710438,0.5366394292094845
2833,1.2442160684850556,0.5368116267212029
1150,1.2437612031452687,0.5369337291072075
7,1.243442166536465,0.537019386697046
141,1.242920908452446,0.5371593677861177
3369,1.2418703629914383,0.5374415970711348
3439,1.2414927273636058,0.537543085199683
3492,1.2408396767252863,0.5377186352863542
1099,1.2407725110272985,0.5377366937133095
1970,1.2407725110272985,0.5377366937133095
3669,1.2399548589078062,0.5379565794314245
51,1.23959351747566,0.5380537812123396
2859,1.2394976885955562,0.5380795623756243
1348,1.2394976885955562,0.5380795623756243
3027,1.2394976885955562,0.5380795623756243
2251,1.2385889771721013,0.5383240974468999
1834,1.2385639021105737,0.5383308467441422
671,1.2383469113221597,0.5383892563301018
3545,1.2374114989665976,0.5386411232065939
1988,1.2373474687490422,0.5386583681367934
1775,1.2359305410164936,0.5390401233408009
1112,1.2359305410164936,0.5390401233408009
2011,1.2358094879635348,0.5390727505544957
3272,1.2351877399555575,0.5392403603103098
1615,1.234754064131995,0.539357300742089
3650,1.234754064131995,0.539357300742089
2435,1.2341298499098432,0.5395256642634207
2935,1.2332629806728752,0.5397595640503436
3853,1.2324428881144813,0.53998093583448
1928,1.2323706554453226,0.540000438318802
2874,1.2323706554453226,0.540000438318802
4495,1.2323706554453226,0.540000438318802
2257,1.2323706554453226,0.540000438318802
1161,1.2320198283464439,0.5400951700207554
4394,1.2312414796298676,0.5403054021177802
3874,1.2312414796298676,0.5403054021177802
523,1.2312414796298676,0.5403054021177802
2068,1.230330527413747,0.5405515543734808
2844,1.2298077848302325,0.5406928574969943
1377,1.2298077848302325,0.5406928574969943
2014,1.2298077848302325,0.5406928574969943
4179,1.2298077848302325,0.5406928574969943
4181,1.2298077848302325,0.5406928574969943
